sku_id,discount,orders_num,gmv,margin,ds
7,0.08,5208.839845196361,1160054.2361442219,208809.76250595995,20240101
7,0.1,5207.8841556332445,1159841.3957115957,231968.27914231914,20240101
8,-0.1,5821.836268294759,615571.8334642015,0.0,20240101
8,-0.08,5820.556832940134,615436.5523723345,12308.731047446694,20240101
8,-0.06,5819.305186638274,615304.2095558455,24612.168382233824,20240101
8,-0.04,5818.080153465008,615174.6806783968,36910.48084070381,20240101
8,-0.02,5816.880630479274,615047.8491205202,49203.827929641615,20240101
8,0.0,5815.705581810308,614923.6053544246,61492.36053544246,20240101
8,0.02,5814.554033331489,614801.8463808357,73776.2215657003,20240101
8,0.04,5813.4250678523795,614682.4752206268,86055.54653088775,20240101
8,0.06,5812.317820769619,614565.4004549648,98330.46407279436,20240101
8,0.08,5811.231476125128,614450.5358085259,110601.09644553467,20240101
8,0.1,5810.165263026695,614337.7997710251,122867.55995420502,20240101
10,-0.1,48.44994606301268,10683.172255337755,0.0,20240101
10,-0.08,48.43929846471791,10680.824468891495,213.6164893778298,20240101
10,-0.06,48.42888212990181,10678.527675847288,427.14110703389156,20240101
10,-0.04,48.41868727239726,10676.279718363538,640.5767831018122,20240101
10,-0.02,48.40870471341039,10674.07857252393,853.9262858019143,20240101
10,0.0,48.39892583231356,10671.92233748734,1067.192233748734,20240101
10,0.02,48.389342522320526,10669.80922571424,1280.377107085709,20240101
10,0.04,48.37994715047407,10667.737554143994,1493.4832575801593,20240101
10,0.06,48.37073252145223,10665.705736214182,1706.5129177942692,20240101
10,0.08,48.36169184476435,10663.712274627334,1919.4682094329203,20240101
10,0.1,48.352818704962736,10661.755754782645,2132.351150956529,20240101
11,-0.1,377.1729740492007,5479.356414080186,0.0,20240101
11,-0.08,376.8571012697009,5478.152243781727,109.5630448756346,20240101
11,-0.06,376.54827804668895,5476.97422779567,219.0789691118269,20240101
11,-0.04,376.24620198733686,5475.821259373672,328.54927556242035,20240101
11,-0.02,375.9505896364473,5474.692300457134,437.97538403657074,20240101
11,0.0,375.6611749318861,5473.586376112228,547.3586376112229,20240101
11,0.02,375.3777078140795,5472.502569517064,656.7003083420477,20240101
11,0.04,375.099952971518,5471.440017436559,766.0016024411184,20240101
11,0.06,374.8276887066245,5470.397906129181,875.2636649806691,20240101
11,0.08,374.5607059084055,5469.375467637032,984.4875841746657,20240101
11,0.1,374.298807120056,5468.371976417005,1093.674395283401,20240101
16,-0.1,3746.276762102391,61307.906020484465,0.0,20240101
16,-0.08,3745.453461906927,61294.43269370819,1225.8886538741635,20240101
16,-0.06,3744.648043609513,61281.25200460787,2451.2500801843157,20240101
16,-0.04,3743.8597505180705,61268.3515699001,3676.1010941940067,20240101
16,-0.02,3743.0878729042097,61255.71977486333,4900.457581989067,20240101
16,0.0,3742.3317441984154,61243.345711072,6124.3345711072,20240101
16,0.02,3741.590737562738,61231.21912030854,7347.746294437025,20240101
16,0.04,3740.864262796926,61219.33034393217,8570.706248150504,20240101
16,0.06,3740.1517635398377,61207.670277079895,9793.227244332784,20240101
16,0.08,3739.4527147329422,61196.2303271567,11015.321458888207,20240101
16,0.1,3738.7666203170174,61185.002376141914,12237.000475228384,20240101
17,-0.1,3180.8042138399237,363611.76771406404,0.0,20240101
17,-0.08,3180.1051846711557,363531.85860471573,7270.637172094317,20240101
17,-0.06,3179.4213382612397,363453.6851035387,14538.147404141546,20240101
17,-0.04,3178.7520321351235,363377.17376637436,21802.630425982465,20240101
17,-0.02,3178.0966636926273,363302.25570733653,29064.18045658692,20240101
17,0.0,3177.454666977936,363228.8662295184,36322.88662295184,20240101
17,0.02,3176.8255097696137,363156.9444923386,43578.83333908063,20240101
17,0.04,3176.2086909537384,363086.4332112532,50832.100649575455,20240101
17,0.06,3175.603738147733,363017.278386125,58082.76454178,20240101
17,0.08,3175.0102055467396,362949.42905503314,65330.89722990597,20240101
17,0.1,3174.427671967976,362882.83707071503,72576.567414143,20240101
19,-0.1,293.35407731987704,4864.180114344621,0.0,20240101
19,-0.08,292.10705099963593,4863.111138213592,97.26222276427183,20240101
19,-0.06,290.891975924425,4862.065380007568,194.48261520030275,20240101
19,-0.04,289.7073792648562,4861.041857234649,291.66251143407897,20240101
19,-0.02,288.55188499882456,4860.039648380772,388.80317187046177,20240101
19,0.0,287.4242057244532,4859.057887969525,485.9057887969525,20240101
19,0.02,286.3231353135909,4858.095762112108,582.9714914534529,20240101
19,0.04,285.2475423049413,4857.152504490252,680.0013506286354,20240101
19,0.06,284.196363949709,4856.227392722516,776.9963828356026,20240101
19,0.08,283.16860083434113,4855.319745070892,873.9575541127606,20240101
19,0.1,282.16331201488464,4854.428917450181,970.8857834900363,20240101
20,-0.1,6810.158383079454,366727.0541012925,0.0,20240101
20,-0.08,6808.661749198943,366646.460361295,7332.929207225898,20240101
20,-0.06,6807.197621875116,366567.617099495,14662.704683979802,20240101
20,-0.04,6805.764625557459,366490.45024249237,21989.42701454954,20240101
20,-0.02,6804.361470068275,366414.8903142133,29313.191225137067,20240101
20,0.0,6802.986943686097,366340.8720634524,36634.08720634524,20240101
20,0.02,6801.6399069153695,366268.33412836964,43952.20009540436,20240101
20,0.04,6800.319286862271,366197.2187336288,51267.61062270804,20240101
20,0.06,6799.024072147308,366127.47141644056,58580.39542663049,20240101
20,0.08,6797.753308294348,366059.04077826155,65890.62734008709,20240101
20,0.1,6796.5060935435695,365991.878259322,73198.37565186441,20240101
21,-0.1,999.5307354527747,141305.99197329525,0.0,20240101
21,-0.08,999.311073665318,141274.93787393218,2825.4987574786446,20240101
21,-0.06,999.0961828832741,141244.55826273505,5649.782330509404,20240101
21,-0.04,998.8858612163292,141214.82459799922,8472.889475879954,20240101
21,-0.02,998.6799193043843,141185.71010944567,11294.856808755654,20240101
21,0.0,998.4781793024057,141157.18965470712,14115.718965470713,20240101
21,0.02,998.2804739659963,141129.23959005292,16935.50875080635,20240101
21,0.04,998.0866458259333,141101.83765369173,19754.257271516843,20240101
21,0.06,997.8965464414854,141074.96286021103,22571.994057633765,20240101
21,0.08,997.7100357236596,141048.59540490303,25388.747172882548,20240101
21,0.1,997.5269813206648,141022.71657688628,28204.543315377257,20240101
23,-0.1,4003.4759569057733,383245.77380192076,0.0,20240101
23,-0.08,4002.5961333510377,383161.5498268867,7663.230996537735,20240101
23,-0.06,4001.7354193692076,383079.15517795185,15323.166207118073,20240101
23,-0.04,4000.8930063177986,382998.51244518074,22979.910746710848,20240101
23,-0.02,4000.0681357422905,382919.5490230446,30633.563921843568,20240101
23,0.0,3999.2600953100955,382842.1967211866,38284.21967211866,20240101
23,0.02,3998.4682151479424,382766.39141380636,45931.96696965676,20240101
23,0.04,3997.6918645356095,382692.0727231566,53576.89018124192,20240101
23,0.06,3996.9304489151937,382619.18373324577,61219.06939731933,20240101
23,0.08,3996.1834071804715,382547.67073035333,68858.5807314636,20240101
23,0.1,3995.4502092154657,382477.482967401,76495.4965934802,20240101
24,-0.1,745.461927462943,85383.03123057105,0.0,20240101
24,-0.08,745.2981010855648,85364.26703594117,1707.285340718824,20240101
24,-0.06,745.1378329808489,85345.9103954662,3413.8364158186478,20240101
24,-0.04,744.9809725765944,85327.94406304612,5119.676643782768,20240101
24,-0.02,744.827378645784,85310.35186295104,6824.828149036084,20240101
24,0.0,744.6769185494736,85293.11860310375,8529.311860310376,20240101
24,0.02,744.5294675548,85276.22999696655,10233.147599635988,20240101
24,0.04,744.3849082193409,85259.67259302753,11936.354163023854,20240101
24,0.06,744.2431298342312,85243.43371101668,13638.949393762668,20240101
24,0.08,744.1040279194312,85227.50138409554,15340.950249137197,20240101
24,0.1,743.9675037653989,85211.86430636156,17042.372861272313,20240101
25,-0.1,342.53596848066775,53164.86342469965,0.0,20240101
25,-0.08,341.00293591458217,53153.17965299005,1063.063593059801,20240101
25,-0.06,339.5095159605491,53141.74965021639,2125.6699860086565,20240101
25,-0.04,338.05387428591774,53130.5626778685,3187.83376067211,20240101
25,-0.02,336.6342975010421,53119.60866391613,4249.5686931132905,20240101
25,0.0,335.2491829070958,53108.878148813325,5310.887814881333,20240101
25,0.02,333.8970292984355,53098.36223686012,6371.803468423214,20240101
25,0.04,332.5764286927002,53088.05255229634,7432.327357321488,20240101
25,0.06,331.2860588792063,53077.94119958571,8492.470591933714,20240101
25,0.08,330.02467669090885,53068.020727419374,9552.243730935488,20240101
25,0.1,328.7911119177014,53058.28409602895,10611.65681920579,20240101
30,-0.1,1981.8365880157394,109692.09740586234,0.0,20240101
30,-0.08,1981.4010498657558,109667.99093136244,2193.3598186272484,20240101
30,-0.06,1980.9749715080065,109644.408044154,4385.776321766161,20240101
30,-0.04,1980.557952641033,109621.32658806788,6577.279595284074,20240101
30,-0.02,1980.149617807874,109598.72578204586,8767.89806256367,20240101
30,0.0,1979.7496143832605,109576.58610873438,10957.65861087344,20240101
30,0.02,1979.3576107605156,109554.88921413188,13146.586705695827,20240101
30,0.04,1978.9732947148568,109533.61781699955,15334.706494379938,20240101
30,0.06,1978.596371922895,109512.7556269177,17522.040900306834,20240101
30,0.08,1978.2265646207948,109492.28727001649,19708.61170860297,20240101
30,0.1,1977.8636103857878,109472.19822153439,21894.43964430688,20240101
31,-0.1,771.8679783935527,203101.78366088207,0.0,20240101
31,-0.08,762.5855847072223,203057.14901459037,4061.14298029181,20240101
31,-0.06,753.6108908709374,203013.48382293864,8120.539352917547,20240101
31,-0.04,744.9274694005159,202970.74706239303,12178.244823743586,20240101
31,-0.02,736.5200886986919,202928.9002555236,16234.31202044189,20240101
31,0.0,728.374603717026,202887.90726472868,20288.79072647287,20240101
31,0.02,720.4778585712647,202847.73410642575,24341.728092771093,20240101
31,0.04,712.8175995976569,202808.34878331947,28393.168829664726,20240101
31,0.06,705.3823975541571,202769.7211326782,32443.155381228516,20240101
31,0.08,698.1615778524381,202731.82268881987,36491.728083987575,20240101
31,0.1,691.145157860227,202694.62655823928,40538.92531164786,20240101
32,-0.1,220.9415667622391,17849.30303893292,0.0,20240101
32,-0.08,220.89301155752452,17845.380388361693,356.9076077672339,20240101
32,-0.06,220.84551096111113,17841.542936892794,713.6617174757118,20240101
32,-0.04,220.79902034609486,17837.787079232996,1070.26722475398,20240101
32,-0.02,220.7534978553167,17834.109433849677,1426.7287547079743,20240101
32,0.0,220.70890417696864,17830.5068248426,1783.05068248426,20240101
32,0.02,220.66520234246352,17826.976265614336,2139.2371518737204,20240101
32,0.04,220.62235754397042,17823.51494412942,2495.2920921781188,20240101
32,0.06,220.58033696936405,17820.120209580327,2851.2192335328523,20240101
32,0.08,220.53910965263154,17816.78956030222,3207.0221208544,20240101
32,0.1,220.49864633803216,17813.52063279877,3562.704126559754,20240101
33,-0.1,630.7060528771998,784332.0544038129,0.0,20240101
33,-0.08,628.9079452350595,784159.6857362782,15683.19371472556,20240101
33,-0.06,627.153471801898,783991.0608780576,31359.642435122303,20240101
33,-0.04,625.4406784927079,783826.0214057639,47029.56128434584,20240101
33,-0.02,623.7677371752469,783664.418728473,62693.153498277854,20240101
33,0.0,622.1329351736229,783506.1132911363,78350.61132911364,20240101
33,0.02,620.5346658369507,783350.9738570275,94002.11686284331,20240101
33,0.04,618.9714200464457,783198.876860002,109647.8427604003,20240101
33,0.06,617.4417785514927,783049.7058185759,125287.95293097214,20240101
33,0.08,615.9444050398075,782903.3508048761,140922.6031448777,20240101
33,0.1,614.4780398592059,782759.7079624142,156551.94159248285,20240101
34,-0.1,16.162995141370057,864.1086493854849,0.0,20240101
34,-0.08,15.787358308347818,860.7550563542998,17.215101127085987,20240101
34,-0.06,15.428252121885434,857.4861879512131,34.29944751804853,20240101
34,-0.04,15.084620129824776,854.2981680892165,51.257890085353,20240101
34,-0.02,14.755493564050457,851.1873741482556,68.09498993186045,20240101
34,0.0,14.439982455873745,848.1504156220512,84.81504156220512,20240101
34,0.02,14.137267808097828,845.1841149504595,101.42209379405514,20240101
34,0.04,13.846594680198097,842.2854902756338,117.91996863858874,20240101
34,0.06,13.567266064895662,839.4517398959821,134.31227838335712,20240101
34,0.08,13.29863745258077,836.6802282221844,150.60244107999318,20240101
34,0.1,13.040111995225201,833.9684730652776,166.79369461305555,20240101
35,-0.1,12.717204209558902,10301.666402567507,0.0,20240101
35,-0.08,12.710078799716882,10299.402457722685,205.98804915445373,20240101
35,-0.06,12.70311050092589,10297.187685258887,411.8875074103555,20240101
35,-0.04,12.696292614693828,10295.020004393007,617.7012002635804,20240101
35,-0.02,12.689618860340257,10292.897463484645,823.4317970787718,20240101
35,0.0,12.683083341021465,10290.818229573448,1029.081822957345,20240101
35,0.02,12.676680513136372,10288.780578954558,1234.653669474547,20240101
35,0.04,12.670405158717694,10286.78288867097,1440.1496044139358,20240101
35,0.06,12.66425236046583,10284.823628817867,1645.5717806108587,20240101
35,0.08,12.658217479127751,10282.901355567637,1850.922244002175,20240101
35,0.1,12.652296132961697,10281.014704836161,2056.2029409672323,20240101
40,-0.1,1469.8684181212398,36224.59640866155,0.0,20240101
40,-0.08,1461.9071028865758,36216.63551329857,724.3327102659714,20240101
40,-0.06,1454.158753789747,36208.84752682115,1448.3539010728464,20240101
40,-0.04,1446.6133211599004,36201.22513240061,2172.0735079440365,20240101
40,-0.02,1439.261426526225,36193.76146732336,2895.5009173858693,20240101
40,0.0,1432.0943051642907,36186.450086200246,3618.645008620025,20240101
40,0.02,1425.103754598392,36179.28492782618,4341.514191339142,20240101
40,0.04,1418.28208833901,36172.26028526404,5064.116439936966,20240101
40,0.06,1411.6220942338095,36165.37077878374,5786.459324605399,20240101
40,0.08,1405.1169968946049,36158.61133133557,6508.550039640402,20240101
40,0.1,1398.7604237340674,36151.977146278405,7230.395429255681,20240101
41,-0.1,4626.861667242241,682771.6833652037,0.0,20240101
41,-0.08,4625.844845379649,682621.6341040123,13652.432682080253,20240101
41,-0.06,4624.850108662892,682474.8438795684,27298.99375518273,20240101
41,-0.04,4623.876522534862,682331.1747821664,40939.87048692998,20240101
41,-0.02,4622.923210441237,682190.497461393,54575.23979691145,20240101
41,0.0,4621.989349131328,682052.690432687,68205.26904326871,20240101
41,0.02,4621.074164425148,681917.6394526995,81830.11673432394,20240101
41,0.04,4620.176927392328,681785.2369554272,95449.93317375981,20240101
41,0.06,4619.296950895688,681655.3815421592,109064.86104674549,20240101
41,0.08,4618.433586458528,681527.9775191926,122675.03595345467,20240101
41,0.1,4617.586221419921,681402.9344780464,136280.58689560927,20240101
42,-0.1,1294.0670504752866,18281.970259092428,0.0,20240101
42,-0.08,1288.6518632268608,18277.95252344619,365.55905046892394,20240101
42,-0.06,1283.375076087728,18274.02205212907,730.9608820851629,20240101
42,-0.04,1278.2303179503722,18270.175152455507,1096.2105091473304,20240101
42,-0.02,1273.2116360884295,18266.408360924506,1461.3126688739605,20240101
42,0.0,1268.3134607983834,18262.71842465199,1826.2718424651991,20240101
42,0.02,1263.5305736694352,18259.102284645385,2191.0922741574464,20240101
42,0.04,1258.8580790461353,18255.55706070547,2555.777988498766,20240101
42,0.06,1254.291378307903,18252.08003776913,2920.332806043061,20240101
42,0.08,1249.8261466399854,18248.66865353116,3284.7603576356087,20240101
42,0.1,1245.4583120133075,18245.320487204055,3649.064097440811,20240101
44,-0.1,95.3046650915211,1410.3867599029113,0.0,20240101
44,-0.08,95.28372046986574,1410.0768063760243,28.201536127520484,20240101
44,-0.06,95.26323076075774,1409.7735849711494,56.39094339884599,20240101
44,-0.04,95.24317671407492,1409.4768108111778,84.56860864867068,20240101
44,-0.02,95.22354027444376,1409.1862166997473,112.73489733597978,20240101
44,0.0,95.20430448444534,1408.9015516888167,140.89015516888168,20240101
44,0.02,95.18545339742522,1408.62257978836,169.03470957460323,20240101
44,0.04,95.16697199878604,1408.3490788016018,197.16887103222427,20240101
44,0.06,95.14884613479177,1408.080839271409,225.29293428342547,20240101
44,0.08,95.13106244803969,1407.8176635253603,253.40717943456485,20240101
44,0.1,95.11360831886472,1407.5593648086042,281.5118729617208,20240101
45,-0.1,81.80406487124242,1407.455722919328,0.0,20240101
45,-0.08,81.0874468783085,1407.1464135315355,28.14292827063072,20240101
45,-0.06,80.39231823785103,1406.8438222751968,56.273752891007874,20240101
45,-0.04,79.71759749766285,1406.5476648652282,84.39285989191369,20240101
45,-0.02,79.06227872162187,1406.2576746605503,112.50061397284404,20240101
45,0.0,78.42542480292111,1405.973601234636,140.5973601234636,20240101
45,0.02,77.80616148963374,1405.6952090878904,168.68342509054685,20240101
45,0.04,77.20367203441506,1405.4222764853016,196.75911870794224,20240101
45,0.06,76.61719239253075,1405.1545944050267,224.82473510480426,20240101
45,0.08,76.0460069028492,1404.891965585443,252.88055380537975,20240101
45,0.1,75.48944439528006,1404.6342036598091,280.9268407319618,20240101
47,-0.1,2238.05180803876,50867.835197889995,0.0,20240101
47,-0.08,2237.5599627726397,50856.65623239419,1017.1331246478844,20240101
47,-0.06,2237.078800276855,50845.72007155508,2033.8288028622032,20240101
47,-0.04,2236.6078684982913,50835.01644082795,3050.1009864496777,20240101
47,-0.02,2236.1467434402703,50824.535703352274,4065.962856268182,20240101
47,0.0,2235.6950268895257,50814.268808288936,5081.426880828894,20240101
47,0.02,2235.2523443687032,50804.20724428345,6096.504869314014,20240101
47,0.04,2234.8183432880655,50794.34299745669,7111.208019643937,20240101
47,0.06,2234.392691273595,50784.668513404984,8125.546962144797,20240101
47,0.08,2233.9750746516715,50775.176662759,9139.53179929662,20240101
47,0.1,2233.5651970730637,50765.86070990882,10153.172141981764,20240101
48,-0.1,1435.0214011212677,129228.6240458578,0.0,20240101
48,-0.08,1434.706033764539,129200.22412823483,2584.0044825646983,20240101
48,-0.06,1434.3975161170083,129172.4410505378,5166.897642021514,20240101
48,-0.04,1434.0955583257369,129145.24871051036,7748.714922630622,20240101
48,-0.02,1433.799888527354,129118.62262591881,10329.489810073504,20240101
48,0.0,1433.5102513906124,129092.53980330416,12909.253980330417,20240101
48,0.02,1433.2264068035474,129066.97861975622,15488.037434370748,20240101
48,0.04,1432.9481286883638,129041.91871619021,18065.86862026663,20240101
48,0.06,1432.6752039294274,129017.34090080863,20642.77454412938,20240101
48,0.08,1432.407431401655,128993.22706160437,23218.780871088788,20240101
48,0.1,1432.1446210882254,128969.56008690766,25793.91201738153,20240101
51,-0.1,20407.089425807608,279245.7122628244,0.0,20240101
51,-0.08,20357.36822984947,279184.34385250986,5583.686877050201,20240101
51,-0.06,20308.833656190465,279124.3083504866,11164.972334019469,20240101
51,-0.04,20261.433025134073,279065.54935328214,16743.93296119693,20240101
51,-0.02,20215.117032665497,279008.0139580751,22320.64111664601,20240101
51,0.0,20169.839470369156,278951.65247908677,27895.165247908677,20240101
51,0.02,20125.556973666822,278896.4181921102,33467.57018305323,20240101
51,0.04,20082.228795018844,278842.2671038959,39037.917394545424,20240101
51,0.06,20039.81659918522,278789.1577435451,44606.265238967215,20240101
51,0.08,19998.28427802889,278737.0509734413,50172.66917521943,20240101
51,0.1,19957.597782671754,278685.90981756285,55737.18196351257,20240101
56,-0.1,2518.78855322768,239253.01562922815,0.0,20240101
56,-0.08,2518.2350118745203,239200.4362105035,4784.008724210074,20240101
56,-0.06,2517.6934933170533,239148.99880511785,9565.959952204717,20240101
56,-0.04,2517.163488797526,239098.6550875273,14345.919305251637,20240101
56,-0.02,2516.6445211339637,239049.3597314871,19123.948778518967,20240101
56,0.0,2516.1361421620236,239001.07016706004,23900.107016706006,20240101
56,0.02,2515.637930430661,238953.74636173403,28674.449563408085,20240101
56,0.04,2515.1494891219872,238907.35062283473,33447.02908719686,20240101
56,0.06,2514.6704441696515,238861.8474187959,38217.89558700734,20240101
56,0.08,2514.2004425534424,238817.20321716781,42987.09657909021,20240101
56,0.1,2513.7391507506723,238773.38633751895,47754.677267503794,20240101
58,-0.1,39.61317909681935,5887.843535979639,0.0,20240101
58,-0.08,39.06046164594059,5886.549594543418,117.73099189086838,20240101
58,-0.06,38.52709725136031,5885.283757228846,235.41135028915392,20240101
58,-0.04,38.01201771113628,5884.044834779265,353.0426900867559,20240101
58,-0.02,37.514234458148785,5882.831711748604,470.6265369398883,20240101
58,0.0,37.03283114382306,5881.643340521519,588.164334052152,20240101
58,0.02,36.56695704488073,5880.478735926865,705.6574483112238,20240101
58,0.04,36.11582118766134,5879.336970375209,823.1071758525293,20240101
58,0.06,35.678687099809366,5878.217169460425,940.514747113668,20240101
58,0.08,35.25486811192705,5877.118507973198,1057.8813314351755,20240101
58,0.1,34.843723142580345,5876.040206281037,1175.2080412562075,20240101
59,-0.1,51.64123748635111,2215.691851899654,0.0,20240101
59,-0.08,51.09096872294197,2215.2049205674016,44.304098411348065,20240101
59,-0.06,50.558210699271996,2214.7285652759288,88.58914261103715,20240101
59,-0.04,50.042051057391944,2214.2623384884987,132.8557403093099,20240101
59,-0.02,49.541642720284266,2213.8058204445047,177.1044656355604,20240101
59,0.0,49.056198002242894,2213.3586169091536,221.33586169091538,20240101
59,0.02,48.58498335622789,2212.920357146425,265.550442857571,20240101
59,0.04,48.127314678323145,2212.49069208924,309.7486968924936,20240101
59,0.06,47.68255310076594,2212.0692926842667,353.93108682948264,20240101
59,0.08,47.25010121456569,2211.6558483917393,398.0980527105131,20240101
59,0.1,46.82939967079762,2211.2500658231966,442.2500131646393,20240101
60,-0.1,10939.72951714395,101622.250077606,0.0,20240101
60,-0.08,10808.164919587247,101599.91707242101,2031.9983414484204,20240101
60,-0.06,10680.961580096124,101578.06913516643,4063.122765406659,20240101
60,-0.04,10557.886658004416,101556.68573966199,6093.401144379719,20240101
60,-0.02,10438.724263056374,101535.74763367405,8122.859810693924,20240101
60,0.0,10323.273905650463,101515.23673570507,10151.523673570508,20240101
60,0.02,10211.34911651169,101495.13604202386,12179.416325042865,20240101
60,0.04,10102.776214354355,101475.42954274085,14206.56013598372,20240101
60,0.06,9997.393203164578,101456.10214589276,16232.976343342842,20240101
60,0.08,9895.048783311606,101437.13960863724,18258.685129554702,20240101
60,0.1,9795.60146287399,101418.528474773,20283.705694954602,20240101
63,-0.1,133.63616263152753,297963.60582637414,0.0,20240101
63,-0.08,132.1293001291043,297898.1238797653,5957.962477595309,20240101
63,-0.06,130.67129408435386,297834.0641865457,11913.36256746183,20240101
63,-0.04,129.25957051808973,297771.36656250723,17866.281993750436,20240101
63,-0.02,127.89174107594417,297709.97455874254,23816.797964699403,20240101
63,0.0,126.56558617980161,297649.8351590254,29764.98351590254,20240101
63,0.02,125.27904001038907,297590.8985072164,35710.90782086597,20240101
63,0.04,124.03017709046622,297533.1176611901,41654.63647256661,20240101
63,0.06,122.81720027090836,297476.4483702455,47596.23173923929,20240101
63,0.08,121.63842994961968,297420.84887336416,53535.752797205554,20240101
63,0.1,120.49229437656012,297366.2797160145,59473.25594320291,20240101
65,-0.1,7608.423139446592,110841.79276200078,0.0,20240101
65,-0.08,7528.776733761583,110817.43362479827,2216.3486724959675,20240101
65,-0.06,7451.650397246695,110793.6035626652,4431.744142506609,20240101
65,-0.04,7376.913270324876,110770.28018721112,6646.216811232667,20240101
65,-0.02,7304.443834367106,110747.44249956917,8859.795399965533,20240101
65,0.0,7234.129070500094,110725.07077782215,11072.507077782217,20240101
65,0.02,7165.86370925565,110703.14647559817,13284.377577071782,20240101
65,0.04,7099.549559685098,110681.65213053176,15495.431298274447,20240101
65,0.06,7035.094908175604,110660.57128146151,17705.691405033842,20240101
65,0.08,6972.413978564171,110639.88839338227,19915.17991080881,20240101
65,0.1,6911.4264462934525,110619.58878929683,22123.917757859366,20240101
66,-0.1,216.23754881132967,66508.91893861599,0.0,20240101
66,-0.08,215.78497520234578,66494.30261167607,1329.8860522335217,20240101
66,-0.06,215.34305200521183,66480.00374812275,2659.2001499249104,20240101
66,-0.04,214.9113098292246,66466.00891414544,3987.9605348487266,20240101
66,-0.02,214.4893092153694,66452.30550969596,5316.184440775677,20240101
66,0.0,214.07663816193462,66438.88170094012,6643.888170094013,20240101
66,0.02,213.6729098995973,66425.72635941175,7971.08716312941,20240101
66,0.04,213.27776088647502,66412.8290070861,9297.796060992054,20240101
66,0.06,212.89084899762253,66400.17976669551,10624.028762671282,20240101
66,0.08,212.51185188683658,66387.76931669825,11949.798477005686,20240101
66,0.1,212.14046550150934,66375.58885038711,13275.117770077422,20240101
67,-0.1,3619.3005349963005,162631.27647326264,0.0,20240101
67,-0.08,3618.5051397206357,162595.53582455678,3251.9107164911366,20240101
67,-0.06,3617.7270202543405,162560.57145483157,6502.422858193264,20240101
67,-0.04,3616.9654455526374,162526.3505149925,9751.58103089955,20240101
67,-0.02,3616.2197299426593,162492.8421947068,12999.427375576546,20240101
67,0.0,3615.489229447584,162460.01755723066,16246.001755723068,20240101
67,0.02,3614.773338475493,162427.84939062467,19491.341926874964,20240101
67,0.04,3614.071486830371,162396.31207344492,22735.48369028229,20240101
