sku_id,ds,gmv,orders_num
196,20240101,950525.0,2624.230769230769
197,20240101,9791.076923076924,71.46153846153847
200,20240101,41423.38461538462,1296.5384615384614
201,20240101,22046.0,981.3636363636364
205,20240101,115466.14285714286,2062.9285714285716
207,20240101,5318.357142857143,148.21428571428572
210,20240101,78953.92857142857,11476.785714285714
211,20240101,1291.1666666666667,46.333333333333336
213,20240101,161845.27272727274,874.8181818181819
215,20240101,14946.76923076923,222.0
216,20240101,113625.91666666667,1695.4166666666667
217,20240101,10819.785714285714,677.6428571428571
219,20240101,10567.76923076923,668.3076923076923
224,20240101,76294.15384615384,3048.846153846154
226,20240101,81393.91666666667,444.5
228,20240101,233978.84615384616,5491.461538461538
230,20240101,8179.571428571428,400.92857142857144
234,20240101,32537.5,300.2142857142857
235,20240101,16722.583333333332,66.5
236,20240101,717361.5833333334,2528.0
240,20240101,64979.25,250.33333333333334
242,20240101,91271.83333333333,1578.1666666666667
243,20240101,91075.08333333333,5563.5
244,20240101,1420.4545454545455,16.454545454545453
246,20240101,1928367.3846153845,4268.384615384615
247,20240101,83205.07692307692,1019.0769230769231
248,20240101,1020.6428571428571,64.57142857142857
251,20240101,2774.6153846153848,10.0
255,20240101,233536.07692307694,1588.6153846153845
257,20240101,2232.0833333333335,76.5
260,20240101,31146.928571428572,540.7857142857143
262,20240101,84352.5,1854.0
265,20240101,64125.307692307695,418.6923076923077
267,20240101,16295.666666666666,107.08333333333333
271,20240101,2662.3636363636365,124.63636363636364
272,20240101,86063.07692307692,1555.076923076923
273,20240101,14565.23076923077,527.9230769230769
275,20240101,9478.76923076923,94.15384615384616
277,20240101,748305.3076923077,13952.307692307691
278,20240101,80000.63636363637,2562.090909090909
280,20240101,56814.769230769234,934.9230769230769
283,20240101,2210421.1,772.0
284,20240101,346704.76923076925,205.69230769230768
286,20240101,131243.0,298.27272727272725
288,20240101,245868.91666666666,1334.25
289,20240101,96022.76923076923,6725.384615384615
290,20240101,184413.0,925.9166666666666
292,20240101,323289.71428571426,2396.5
293,20240101,22465.5,1036.5833333333333
294,20240101,6307.857142857143,16.428571428571427
296,20240101,141474.7857142857,253.14285714285714
298,20240101,10109.357142857143,64.07142857142857
300,20240101,3915.9285714285716,63.0
303,20240101,36411.5,1425.0714285714287
306,20240101,46244.416666666664,669.1666666666666
307,20240101,9963.461538461539,444.3076923076923
308,20240101,16012.583333333334,91.83333333333333
311,20240101,78462.63636363637,117.27272727272727
313,20240101,2254.5833333333335,49.416666666666664
314,20240101,54060.78571428572,1459.142857142857
316,20240101,6400.357142857143,72.85714285714286
320,20240101,15165.272727272728,647.0909090909091
321,20240101,117661.07692307692,1171.5384615384614
322,20240101,4172.545454545455,81.81818181818181
324,20240101,11211.083333333334,213.41666666666666
325,20240101,157811.38461538462,2827.153846153846
326,20240101,50580.72727272727,1349.8181818181818
327,20240101,192343.2857142857,7291.642857142857
328,20240101,47452.333333333336,1006.75
330,20240101,970.4166666666666,27.916666666666668
331,20240101,13196.076923076924,106.3076923076923
332,20240101,471670.6,4075.1
333,20240101,81060.84615384616,1382.3846153846155
334,20240101,274788.8181818182,1194.090909090909
335,20240101,25698.428571428572,226.21428571428572
336,20240101,87387.16666666667,143.33333333333334
337,20240101,46454.72727272727,187.54545454545453
338,20240101,24189.64285714286,562.5714285714286
339,20240101,55016.11111111111,632.2222222222222
340,20240101,136607.6923076923,1172.0
342,20240101,283719.3076923077,2538.153846153846
343,20240101,69755.61538461539,989.1538461538462
344,20240101,313276.0,188.30769230769232
348,20240101,294642.0,13036.923076923076
349,20240101,105848.5,1087.5714285714287
351,20240101,1521.2,20.1
353,20240101,328099.1818181818,2234.4545454545455
356,20240101,4038.9,18.8
357,20240101,2226.285714285714,37.857142857142854
359,20240101,304207.3076923077,1845.3076923076924
362,20240101,17237.909090909092,16.181818181818183
363,20240101,30808.928571428572,829.9285714285714
364,20240101,8768.083333333334,139.83333333333334
365,20240101,32238.35714285714,1273.4285714285713
366,20240101,84099.92307692308,1406.6153846153845
367,20240101,17095.14285714286,52.642857142857146
368,20240101,538574.6923076923,23243.076923076922
370,20240101,6002.214285714285,380.42857142857144
371,20240101,9561.57142857143,397.0
372,20240101,47833.583333333336,536.0
373,20240101,15417.214285714286,32.642857142857146
377,20240101,16472.75,869.5
378,20240101,2569.846153846154,50.0
379,20240101,3403.5,25.833333333333332
383,20240101,587995.9,6241.9
386,20240101,112400.66666666667,964.0833333333334
387,20240101,645310.6428571428,2908.3571428571427
389,20240101,101519.5,218.25
392,20240101,13026.416666666666,194.08333333333334
393,20240101,233047.75,86.16666666666667
398,20240101,5050.583333333333,415.4166666666667
399,20240101,2098.1666666666665,38.166666666666664
400,20240101,1637.4615384615386,29.076923076923077
401,20240101,107961.30769230769,993.3076923076923
1,20240102,32509.53846153846,2296.4615384615386
3,20240102,12642.23076923077,1065.6923076923076
4,20240102,143960.3076923077,3782.076923076923
7,20240102,1166233.2727272727,5089.090909090909
8,20240102,582199.5714285715,5724.642857142857
10,20240102,11664.833333333334,49.416666666666664
11,20240102,5834.384615384615,396.53846153846155
16,20240102,42520.166666666664,3810.6666666666665
17,20240102,325971.07692307694,3067.230769230769
19,20240102,5321.642857142857,370.57142857142856
20,20240102,365459.75,6820.416666666667
21,20240102,136971.76923076922,991.3846153846154
23,20240102,399505.1538461539,4021.5384615384614
24,20240102,76513.83333333333,788.8333333333334
25,20240102,57824.230769230766,249.3846153846154
30,20240102,67122.66666666667,2021.75
31,20240102,198928.42857142858,699.6428571428571
32,20240102,21781.916666666668,217.83333333333334
33,20240102,351395.35714285716,415.2142857142857
34,20240102,858.3846153846154,21.0
35,20240102,9818.833333333334,10.916666666666666
40,20240102,31995.30769230769,1014.3076923076923
41,20240102,516278.25,4652.416666666667
42,20240102,19842.636363636364,1245.4545454545455
44,20240102,1447.6153846153845,91.76923076923077
45,20240102,1300.0,66.71428571428571
47,20240102,58392.28571428572,2298.3571428571427
48,20240102,123387.42857142857,1395.357142857143
51,20240102,267446.23076923075,19120.384615384617
56,20240102,230804.6923076923,2583.076923076923
58,20240102,5773.076923076923,20.076923076923077
59,20240102,2260.3571428571427,77.0
60,20240102,97105.53846153847,1980.076923076923
63,20240102,259537.0,86.64285714285714
65,20240102,101097.33333333333,4228.083333333333
66,20240102,56486.153846153844,194.3846153846154
67,20240102,200399.91666666666,3603.0833333333335
68,20240102,6394.846153846154,430.6923076923077
69,20240102,153311.3076923077,3284.6153846153848
71,20240102,884238.4615384615,10382.461538461539
77,20240102,24058.909090909092,267.8181818181818
79,20240102,1829523.5714285714,12835.07142857143
80,20240102,21854.75,1539.8333333333333
82,20240102,114612.28571428571,3399.785714285714
83,20240102,30250.5,706.7142857142857
84,20240102,19766.909090909092,50.81818181818182
87,20240102,633.0,10.0
94,20240102,34890.25,837.8333333333334
96,20240102,1864.5714285714287,52.142857142857146
97,20240102,7488.363636363636,25.90909090909091
102,20240102,2510.6153846153848,108.38461538461539
104,20240102,773.75,12.083333333333334
105,20240102,45443.307692307695,42.46153846153846
108,20240102,2958.0714285714284,30.785714285714285
109,20240102,8616.833333333334,222.16666666666666
111,20240102,23842.153846153848,208.92307692307693
113,20240102,34814.27272727273,567.6363636363636
115,20240102,31947.0,1763.0
116,20240102,17625.923076923078,426.6923076923077
117,20240102,16404.23076923077,141.6153846153846
118,20240102,44530.21428571428,657.8571428571429
119,20240102,102237.84615384616,5999.615384615385
120,20240102,141952.76923076922,429.61538461538464
124,20240102,110153.28571428571,3367.4285714285716
125,20240102,64612.0,2481.25
126,20240102,6764.090909090909,102.72727272727273
128,20240102,7382.25,310.0833333333333
129,20240102,8451.666666666666,505.0
131,20240102,26207.384615384617,1286.4615384615386
133,20240102,4492.833333333333,41.25
135,20240102,18225.64285714286,154.57142857142858
136,20240102,23103.285714285714,905.1428571428571
137,20240102,53812.833333333336,309.25
142,20240102,113762.08333333333,1545.3333333333333
145,20240102,1197.8333333333333,74.58333333333333
147,20240102,16006.461538461539,62.53846153846154
149,20240102,24673.923076923078,954.2307692307693
150,20240102,6345.166666666667,16.25
151,20240102,169915.3076923077,7880.615384615385
153,20240102,84461.07692307692,424.2307692307692
157,20240102,50012.46153846154,380.2307692307692
158,20240102,9120.666666666666,388.75
161,20240102,71137.58333333333,1831.6666666666667
163,20240102,80671.7,2310.5
165,20240102,30198.076923076922,673.0769230769231
167,20240102,143690.5,2210.214285714286
168,20240102,289.15384615384613,14.153846153846153
170,20240102,24437.785714285714,635.2857142857143
171,20240102,203910.25,1690.75
175,20240102,47006.07142857143,470.64285714285717
177,20240102,43048.57142857143,117.21428571428571
178,20240102,14383.23076923077,112.46153846153847
181,20240102,4422.083333333333,165.75
183,20240102,488779.5,2109.5
184,20240102,960.0,45.23076923076923
185,20240102,25192.85714285714,85.42857142857143
187,20240102,362202.75,5738.25
190,20240102,1021.5833333333334,43.75
193,20240102,65753.0,279.84615384615387
194,20240102,34237.769230769234,33.76923076923077
196,20240102,951851.5714285715,2632.6428571428573
197,20240102,9245.153846153846,68.92307692307692
200,20240102,40982.153846153844,1331.4615384615386
201,20240102,20300.454545454544,951.8181818181819
205,20240102,96162.78571428571,2056.4285714285716
207,20240102,5011.071428571428,147.0
210,20240102,73106.28571428571,11373.42857142857
211,20240102,1132.75,46.166666666666664
213,20240102,147213.45454545456,823.8181818181819
215,20240102,15324.23076923077,243.0
216,20240102,114036.41666666667,1629.5
217,20240102,11904.214285714286,681.6428571428571
219,20240102,11064.23076923077,708.3076923076923
224,20240102,74008.15384615384,3059.923076923077
226,20240102,78258.5,423.9166666666667
228,20240102,175621.3076923077,5361.692307692308
230,20240102,8005.285714285715,391.42857142857144
234,20240102,31968.64285714286,281.0
235,20240102,14688.0,62.916666666666664
236,20240102,748217.5833333334,2478.25
240,20240102,62570.833333333336,253.75
242,20240102,55883.416666666664,1583.5833333333333
243,20240102,93418.25,5600.166666666667
244,20240102,1581.7272727272727,14.363636363636363
246,20240102,1899758.923076923,4204.0
247,20240102,71504.30769230769,1010.2307692307693
248,20240102,1358.7857142857142,63.07142857142857
251,20240102,1052.3076923076924,10.076923076923077
255,20240102,216551.6923076923,1550.7692307692307
257,20240102,2240.8333333333335,79.08333333333333
260,20240102,27865.214285714286,536.4285714285714
262,20240102,80388.92857142857,1841.4285714285713
265,20240102,64170.0,402.38461538461536
267,20240102,15436.461538461539,104.84615384615384
271,20240102,2873.8333333333335,126.25
272,20240102,86661.30769230769,1594.4615384615386
273,20240102,12206.923076923076,536.0
275,20240102,11194.0,91.38461538461539
277,20240102,736263.6428571428,13959.07142857143
278,20240102,58671.09090909091,2556.2727272727275
280,20240102,57294.583333333336,922.6666666666666
283,20240102,2086503.5,683.8
284,20240102,304955.6923076923,186.07692307692307
286,20240102,121995.81818181818,286.3636363636364
288,20240102,253836.91666666666,1274.9166666666667
289,20240102,80087.07692307692,6792.615384615385
290,20240102,177964.91666666666,869.0833333333334
292,20240102,317509.4285714286,2336.0
293,20240102,24124.25,1068.0833333333333
294,20240102,6600.076923076923,15.846153846153847
296,20240102,131784.7857142857,242.5
298,20240102,10995.642857142857,62.785714285714285
300,20240102,3916.8571428571427,64.5
303,20240102,35795.07142857143,1443.7857142857142
306,20240102,46494.166666666664,651.9166666666666
307,20240102,9358.0,440.53846153846155
308,20240102,16817.5,86.16666666666667
311,20240102,71958.18181818182,114.18181818181819
313,20240102,2307.6666666666665,49.75
314,20240102,59438.92857142857,1556.142857142857
316,20240102,7177.214285714285,69.64285714285714
320,20240102,40236.454545454544,636.7272727272727
321,20240102,110165.0,1104.7692307692307
322,20240102,4048.8333333333335,89.66666666666667
324,20240102,5592.916666666667,214.91666666666666
325,20240102,142938.3076923077,2709.3846153846152
326,20240102,52293.583333333336,1387.3333333333333
327,20240102,205204.92857142858,7257.0
328,20240102,47069.416666666664,1045.5833333333333
330,20240102,1019.4166666666666,30.5
331,20240102,12800.538461538461,105.84615384615384
332,20240102,487465.7,3990.5
333,20240102,78826.69230769231,1402.3076923076924
334,20240102,177828.0909090909,1189.1818181818182
335,20240102,23610.785714285714,219.21428571428572
336,20240102,76921.58333333333,121.91666666666667
337,20240102,31501.545454545456,176.72727272727272
338,20240102,23739.428571428572,562.1428571428571
339,20240102,56453.22222222222,624.5555555555555
340,20240102,127487.28571428571,1162.4285714285713
342,20240102,247729.33333333334,2494.0
343,20240102,76508.15384615384,982.0769230769231
344,20240102,308580.85714285716,189.92857142857142
348,20240102,298242.76923076925,13432.615384615385
349,20240102,140559.5,1117.0
351,20240102,1495.3,19.8
353,20240102,268415.7272727273,2257.4545454545455
356,20240102,6203.272727272727,19.0
357,20240102,2192.3571428571427,37.714285714285715
359,20240102,293529.21428571426,1843.857142857143
362,20240102,16110.75,16.333333333333332
363,20240102,30880.428571428572,793.2142857142857
364,20240102,8784.076923076924,237.84615384615384
365,20240102,31635.928571428572,1218.7142857142858
366,20240102,80826.61538461539,1362.8461538461538
367,20240102,11940.538461538461,50.46153846153846
368,20240102,451453.3076923077,23283.46153846154
370,20240102,6272.0,376.2142857142857
371,20240102,15176.857142857143,407.2857142857143
372,20240102,48478.666666666664,515.0833333333334
373,20240102,15583.285714285714,25.857142857142858
377,20240102,17180.5,895.8333333333334
378,20240102,2820.153846153846,45.46153846153846
379,20240102,3387.181818181818,26.181818181818183
383,20240102,474217.6,6278.5
386,20240102,112400.66666666667,964.0833333333334
387,20240102,666212.3571428572,2829.6428571428573
389,20240102,91854.0,189.5
392,20240102,10329.916666666666,185.58333333333334
393,20240102,174397.33333333334,89.58333333333333
398,20240102,5217.272727272727,425.6363636363636
399,20240102,2117.3333333333335,39.083333333333336
400,20240102,1638.4285714285713,29.785714285714285
401,20240102,101876.46153846153,985.6153846153846
1,20240103,37315.307692307695,2367.5384615384614
3,20240103,14336.461538461539,1070.076923076923
4,20240103,133615.53846153847,3719.4615384615386
7,20240103,1275361.0909090908,5027.727272727273
8,20240103,580959.2142857143,5779.642857142857
10,20240103,11877.333333333334,47.5
11,20240103,5663.076923076923,422.2307692307692
16,20240103,45303.416666666664,3830.25
17,20240103,327807.6153846154,3016.4615384615386
19,20240103,5582.642857142857,391.2857142857143
20,20240103,539788.9166666666,6918.916666666667
21,20240103,119354.15384615384,991.2307692307693
23,20240103,487186.23076923075,4116.153846153846
24,20240103,69190.5,791.75
25,20240103,56327.0,246.85714285714286
30,20240103,50491.583333333336,2036.25
31,20240103,147989.2142857143,687.0714285714286
32,20240103,22037.583333333332,225.5
33,20240103,372318.8461538461,402.6923076923077
34,20240103,846.0,20.923076923076923
35,20240103,9236.166666666666,10.833333333333334
40,20240103,31170.23076923077,1073.8461538461538
41,20240103,512855.0,4738.666666666667
42,20240103,18991.833333333332,1348.4166666666667
44,20240103,1819.7692307692307,109.38461538461539
45,20240103,1315.9285714285713,69.57142857142857
47,20240103,56798.28571428572,2429.8571428571427
48,20240103,121227.07142857143,1342.142857142857
51,20240103,285666.46153846156,18946.0
56,20240103,202853.15384615384,2693.3846153846152
58,20240103,5947.357142857143,22.142857142857142
59,20240103,2290.714285714286,88.85714285714286
60,20240103,89329.38461538461,2076.0
63,20240103,251124.64285714287,82.78571428571429
65,20240103,99077.30769230769,4348.692307692308
66,20240103,53639.142857142855,193.85714285714286
67,20240103,205091.83333333334,3769.9166666666665
68,20240103,12386.692307692309,471.0769230769231
69,20240103,154042.76923076922,3268.153846153846
71,20240103,874553.4615384615,10426.153846153846
77,20240103,22037.18181818182,252.1818181818182
79,20240103,1507177.7692307692,12673.76923076923
80,20240103,18567.416666666668,1547.3333333333333
82,20240103,95426.5,3343.8571428571427
83,20240103,31991.571428571428,697.9285714285714
84,20240103,20921.0,49.81818181818182
87,20240103,604.9230769230769,9.846153846153847
94,20240103,34794.5,822.75
96,20240103,2362.214285714286,55.142857142857146
97,20240103,7517.0,24.454545454545453
102,20240103,3612.0,109.92307692307692
104,20240103,390.75,11.666666666666666
105,20240103,42263.38461538462,40.46153846153846
108,20240103,2917.8571428571427,30.928571428571427
109,20240103,8597.083333333334,230.58333333333334
111,20240103,23463.923076923078,193.0
113,20240103,33391.5,597.9166666666666
115,20240103,32417.923076923078,1849.3846153846155
116,20240103,16513.785714285714,416.42857142857144
117,20240103,13871.666666666666,137.5
118,20240103,36618.92857142857,658.5
119,20240103,114457.23076923077,6204.461538461538
120,20240103,135850.76923076922,425.7692307692308
124,20240103,111203.61538461539,3359.3076923076924
125,20240103,69050.18181818182,2479.5454545454545
126,20240103,6592.272727272727,108.54545454545455
128,20240103,7936.916666666667,317.1666666666667
129,20240103,8001.5,534.6666666666666
131,20240103,19628.30769230769,1362.4615384615386
133,20240103,4700.666666666667,41.25
135,20240103,18319.35714285714,152.71428571428572
136,20240103,23904.428571428572,937.6428571428571
137,20240103,45677.583333333336,299.1666666666667
142,20240103,103096.25,1587.3333333333333
145,20240103,1145.5,73.58333333333333
147,20240103,15630.0,62.76923076923077
149,20240103,23608.333333333332,938.1666666666666
150,20240103,6549.0,16.25
151,20240103,176375.33333333334,7959.416666666667
153,20240103,114078.92307692308,424.84615384615387
157,20240103,50571.692307692305,380.53846153846155
158,20240103,7679.083333333333,393.8333333333333
161,20240103,54831.0,1957.1666666666667
163,20240103,75079.09090909091,2389.090909090909
165,20240103,31457.69230769231,668.1538461538462
167,20240103,152419.53846153847,2206.3076923076924
168,20240103,297.5,15.285714285714286
170,20240103,24320.285714285714,647.2142857142857
171,20240103,204218.33333333334,1673.8333333333333
175,20240103,46361.142857142855,486.35714285714283
177,20240103,41073.357142857145,109.57142857142857
178,20240103,12498.923076923076,116.61538461538461
181,20240103,4351.416666666667,172.75
183,20240103,123331.66666666667,2058.25
184,20240103,921.8571428571429,46.07142857142857
185,20240103,23187.285714285714,80.35714285714286
187,20240103,349037.0833333333,5885.333333333333
190,20240103,1058.3333333333333,43.833333333333336
193,20240103,66380.15384615384,266.6923076923077
194,20240103,36429.666666666664,32.5
196,20240103,509756.5714285714,2588.4285714285716
197,20240103,9351.307692307691,71.23076923076923
200,20240103,47372.61538461538,1367.1538461538462
201,20240103,22735.18181818182,923.7272727272727
205,20240103,94482.42857142857,2097.714285714286
207,20240103,4949.285714285715,143.85714285714286
210,20240103,81059.78571428571,11431.42857142857
211,20240103,1155.4166666666667,45.833333333333336
213,20240103,101844.0,790.9090909090909
215,20240103,16156.923076923076,256.61538461538464
216,20240103,114321.16666666667,1631.0833333333333
217,20240103,11629.357142857143,722.2857142857143
219,20240103,9777.153846153846,769.3846153846154
224,20240103,74008.15384615384,3059.923076923077
226,20240103,60958.666666666664,394.5833333333333
228,20240103,144439.38461538462,5309.307692307692
230,20240103,8563.0,401.2142857142857
234,20240103,31937.214285714286,268.42857142857144
235,20240103,7552.5,60.916666666666664
236,20240103,737410.9166666666,2441.0
240,20240103,52062.666666666664,245.83333333333334
242,20240103,55950.083333333336,1623.75
243,20240103,60046.916666666664,5667.416666666667
244,20240103,1738.0,31.416666666666668
246,20240103,1810143.5384615385,4180.615384615385
247,20240103,67955.78571428571,1052.0
248,20240103,1395.357142857143,67.28571428571429
251,20240103,1059.5833333333333,10.333333333333334
255,20240103,233519.61538461538,1530.0
257,20240103,1907.0833333333333,85.0
260,20240103,29544.14285714286,528.8571428571429
262,20240103,72908.07142857143,1858.2857142857142
265,20240103,63232.46153846154,387.46153846153845
267,20240103,14892.23076923077,99.15384615384616
271,20240103,2841.8333333333335,132.66666666666666
272,20240103,83145.76923076923,1664.5384615384614
273,20240103,13724.307692307691,551.3846153846154
275,20240103,10985.461538461539,88.53846153846153
277,20240103,726865.6428571428,13806.785714285714
278,20240103,53232.0,2598.5454545454545
280,20240103,56154.083333333336,927.1666666666666
283,20240103,1497318.3,638.7
284,20240103,305956.3076923077,174.0
286,20240103,144101.41666666666,282.5
288,20240103,234412.25,1248.6666666666667
289,20240103,82362.16666666667,6802.666666666667
290,20240103,174692.25,824.9166666666666
292,20240103,312271.0714285714,2292.285714285714
293,20240103,17323.333333333332,1129.3333333333333
294,20240103,6618.461538461538,15.23076923076923
296,20240103,143698.92857142858,239.85714285714286
298,20240103,12077.92857142857,60.57142857142857
300,20240103,3871.714285714286,64.07142857142857
303,20240103,36074.21428571428,1443.7857142857142
306,20240103,53670.833333333336,609.75
307,20240103,7948.923076923077,452.0
308,20240103,18028.5,86.25
311,20240103,74429.18181818182,107.18181818181819
313,20240103,2378.1666666666665,50.0
314,20240103,60700.5,1634.0
316,20240103,6985.692307692308,67.92307692307692
320,20240103,38068.0,631.1666666666666
321,20240103,103341.61538461539,1052.4615384615386
322,20240103,4130.416666666667,95.33333333333333
324,20240103,4863.166666666667,213.58333333333334
325,20240103,143431.15384615384,2596.846153846154
326,20240103,54277.833333333336,1396.75
327,20240103,208815.2857142857,7354.714285714285
328,20240103,66929.25,1103.9166666666667
330,20240103,1026.5,32.25
331,20240103,12907.25,104.75
332,20240103,367411.4,3941.4
333,20240103,76456.69230769231,1457.6153846153845
334,20240103,180520.0,1225.2727272727273
335,20240103,22365.14285714286,217.14285714285714
336,20240103,85091.33333333333,92.41666666666667
337,20240103,31111.090909090908,169.9090909090909
338,20240103,26752.428571428572,573.3571428571429
339,20240103,49867.555555555555,608.8888888888889
340,20240103,125068.21428571429,1151.5714285714287
342,20240103,248859.27272727274,2530.090909090909
343,20240103,80930.66666666667,981.0
344,20240103,262283.14285714284,187.85714285714286
348,20240103,282868.76923076925,13989.692307692309
349,20240103,150941.07142857142,1168.2857142857142
351,20240103,1375.0,19.1
353,20240103,261835.16666666666,2301.8333333333335
356,20240103,6367.727272727273,19.454545454545453
357,20240103,2154.6923076923076,37.69230769230769
359,20240103,290455.71428571426,1850.0714285714287
362,20240103,16660.454545454544,16.181818181818183
363,20240103,31363.14285714286,761.9285714285714
364,20240103,5693.384615384615,234.76923076923077
365,20240103,24841.785714285714,1166.5
366,20240103,78854.84615384616,1360.6923076923076
367,20240103,12290.615384615385,48.07692307692308
368,20240103,473419.1666666667,23417.083333333332
370,20240103,6259.642857142857,393.7142857142857
371,20240103,16710.14285714286,416.7857142857143
372,20240103,45563.692307692305,530.4615384615385
373,20240103,14723.785714285714,25.142857142857142
377,20240103,16190.666666666666,941.9166666666666
378,20240103,2999.0,47.61538461538461
379,20240103,3672.4,25.1
383,20240103,501194.45454545453,6365.909090909091
386,20240103,119732.66666666667,968.8333333333334
387,20240103,705668.1428571428,2777.5714285714284
389,20240103,90143.91666666667,175.33333333333334
392,20240103,10150.666666666666,176.25
393,20240103,163003.84615384616,88.23076923076923
398,20240103,5369.0,442.1818181818182
399,20240103,2096.5,43.25
400,20240103,1666.2857142857142,28.785714285714285
401,20240103,103816.69230769231,1003.1538461538462
1,20240104,41233.61538461538,2428.3846153846152
3,20240104,13134.923076923076,1118.4615384615386
4,20240104,136770.64285714287,3702.785714285714
7,20240104,1183774.9090909092,5046.181818181818
8,20240104,469771.4285714286,5791.714285714285
10,20240104,11656.75,48.333333333333336
11,20240104,5616.7692307692305,452.7692307692308
16,20240104,45242.916666666664,3877.5833333333335
17,20240104,323464.23076923075,2986.769230769231
19,20240104,5654.428571428572,410.42857142857144
20,20240104,623109.5,6924.916666666667
21,20240104,147370.84615384616,993.3076923076923
23,20240104,552180.2307692308,4222.307692307692
24,20240104,66245.23076923077,749.6923076923077
25,20240104,56139.0,240.85714285714286
30,20240104,47401.0,2062.6153846153848
31,20240104,142237.92857142858,656.4285714285714
32,20240104,21894.166666666668,226.08333333333334
33,20240104,343988.92307692306,374.2307692307692
34,20240104,846.0,20.923076923076923
35,20240104,9009.583333333334,10.75
